object_id,right_ascension,declination,phz_median,phz_mode_1
-611248606485521435,61.124860698530796,-48.552143524057065,1.649999976158142,1.5091224908828735
-611787373485475777,61.17873738621903,-48.54757772412106,2.490000009536743,2.9423794746398926
-609082305485464492,60.90823055742989,-48.54644928729451,1.590000033378601,0.3227584660053253
-610004050485436006,61.000405091977896,-48.543600650739016,3.990000009536743,4.207448959350586
-609520322485403875,60.95203227893602,-48.54038758833259,0.6700000166893005,0.43529212474823
-609096703485402124,60.909670354595605,-48.54021244133103,4.139999866485596,4.213588237762451
-611552725485378973,61.15527251940567,-48.53789733953321,2.069999933242798,2.701756715774536
-609523802485341977,60.95238028852164,-48.53419775058309,0.4099999964237213,0.41049641370773315
-610123108485328947,61.012310838099864,-48.5328947963127,1.2899999618530273,1.312125325202942
-609706405485312249,60.9706405707586,-48.53122498010273,1.4299999475479126,1.4041119813919067
-609663042485296931,60.96630421978201,-48.52969315457169,,
-612038221485294512,61.20382212974591,-48.52945127217899,0.9200000166893005,0.9227363467216492
-610757918485279451,61.07579186614431,-48.52794511543622,0.41999998688697815,0.4203508496284485
-609473902485271172,60.94739022469097,-48.52711727951453,0.7699999809265137,0.7946401238441467
-609056327485262306,60.90563274804186,-48.52623061566455,2.700000047683716,0.4264698028564453
-609133326485243579,60.91333269423351,-48.52435795118227,2.059999942779541,2.6242828369140625
-611487691485248702,61.14876914869779,-48.52487023828997,0.6499999761581421,0.7076835036277771
-610368774485237462,61.036877479687156,-48.52374627265181,1.659999966621399,1.5611639022827148
